"project_key","lab_proj_name","submit_proj_name","source_name"
1803,"CP88NC190","GRANVILLE COUNTY","NSSL CMS"
1804,"RP88MT191","FSA LIBERTY COUNTY","NSSL CMS"
1805,"CP88OK193","WEPP OKLAHOMA","NSSL CMS"
1806,"CP88NM194","MCKINLEY COUNTY","NSSL CMS"
1807,"RP88OK195","FSA WAGONER COUNTY","NSSL CMS"
1808,"RP88NE196","FSA SIOUX COUNTY","NSSL CMS"
1809,"RP88CO197","FSA WELD COUNTY","NSSL CMS"
1810,"RP88MT199","FSA LIBERTY COUNTY","NSSL CMS"
1811,"RP88NL200","GEOTHITE","NSSL CMS"
1812,"CP88IL202","HANCOCK COUNTY BULK DENSITY","NSSL CMS"
1813,"RP88NM205","EDDY COUNTY","NSSL CMS"
1814,"RP88MT208","FSA LIBERTY COUNTY","NSSL CMS"
1815,"RP88OK210","FSA CREEK COUNTY","NSSL CMS"
1816,"CP88OK212","LOGAN COUNTY","NSSL CMS"
1817,"RP88WY213","NIOBRARA COUNTY","NSSL CMS"
1818,"RP88NE214","FSA SOUIX COUNTY","NSSL CMS"
1819,"CP88WY216","ASH STUDY","NSSL CMS"
1820,"RP88WY217","ICE WEDGE","NSSL CMS"
1821,"CP88MT219","BITTERROOT NATIONAL FOREST","NSSL CMS"
1822,"CP88CW220","TARGHEE NATIONAL FOREST","NSSL CMS"
1823,"CP88FN221","CANADA ARIDISOL TOUR","NSSL CMS"
1824,"CP88ID222","IDAHO ARIDISOL TOUR","NSSL CMS"
1825,"CP88MT223","MONTANA ARIDISOL TOUR","NSSL CMS"
1826,"CP88WY224","WYOMING ARIDISOL TOUR","NSSL CMS"
1827,"CP88KS225","NORTHWEST AREA","NSSL CMS"
1828,"CP88NC226","NORTH CAROLINA MOUNTAIN SOILS","NSSL CMS"
1829,"RP88MA231","MIDDLEBORO","NSSL CMS"
1830,"RP88UT232","MILLARD COUNTY","NSSL CMS"
1831,"RP88NE233","NINE MILE PRAIRIE","NSSL CMS"
1832,"RP88IL235","FSA WASHINGTON COUNTY","NSSL CMS"
1833,"RP88NM237","DESERT PROJECT","NSSL CMS"
1834,"RP88NL239","SOIL LAB DATA-PROC I","NSSL CMS"
1835,"RP88NL240","SOIL LAB DATA-PROC II","NSSL CMS"
1836,"RP88OK241","WOODS COUNTY, OKLAHOMA - KNOCO","NSSL CMS"
1837,"RP88AK242","ALASKA-KENAI","NSSL CMS"
1838,"RP88SD243","FSA KINGSBURY COUNTY","NSSL CMS"
1839,"RP88NE244","FSA GARDEN COUNTY","NSSL CMS"
1840,"RP88ME245","PRESQUE ISLE","NSSL CMS"
1841,"RP88ID246","FSA NEZ PERCE","NSSL CMS"
1842,"RP88NE248","FSA KNOX COUNTY","NSSL CMS"
1843,"CP88AL249","VERTISOLS","NSSL CMS"
1844,"CP88CO250","ROUTT","NSSL CMS"
1845,"RP88CO251","ROUTT","NSSL CMS"
1846,"CP88GA252","GEORGIA-GROUNDWATER RECHARGE-PLAINS","NSSL CMS"
1847,"CP88NE253","DUNDY COUNTY","NSSL CMS"
1848,"RP88CA254","EDWARDS AIRFORCE BASE","NSSL CMS"
1849,"RP88OR255","PSDA","NSSL CMS"
1850,"RP88MT256","FSA HILL COUNTY","NSSL CMS"
1851,"CP88NC258","NORTH CAROLINA MOUNTAIN SOILS-1988","NSSL CMS"
1852,"RP88CA259","TULARE","NSSL CMS"
1853,"CP88FN260","SMSS UGANDA","NSSL CMS"
1854,"CP88CO261","TELLER-PARK","NSSL CMS"
1855,"CP89CO001","OTERO COUNTY","NSSL CMS"
1856,"RP89IN002","PERRY COUNTY","NSSL CMS"
1857,"RP89IN004","OWEN COUNTY","NSSL CMS"
1858,"CP89KS005","PRATT-RICE COUNTIES","NSSL CMS"
1859,"CP89NE007","CHERRY COUNTY","NSSL CMS"
1860,"RP89CO008","HOLY CROSS AREA","NSSL CMS"
1861,"CP89TX009","ICOMAQ-TX-1988","NSSL CMS"
1862,"CP89LA011","ICOMAQ-LA-1988","NSSL CMS"
1863,"RP89NM012","EDDY COUNTY","NSSL CMS"
1864,"CP89ID013","CUSTER AND LEMHI SOIL SURVEY AREA","NSSL CMS"
1865,"CP89SD014","KINGSBURY","NSSL CMS"
1866,"RP89MI016","MASON COUNTY","NSSL CMS"
1867,"CP89CA022","COLUSA AND BUTTE COUNTIES","NSSL CMS"
1868,"CP89GA023","WHITFIELD COUNTY","NSSL CMS"
1869,"RP89ND024","FSA","NSSL CMS"
1870,"RP89MO025","TEXAS COUNTY","NSSL CMS"
1872,"RP89NE028","LANCASTER COUNTY","NSSL CMS"
1873,"RP89NV029","ELKO COUNTY","NSSL CMS"
1874,"CP89MT030","SANDERS COUNTY","NSSL CMS"
1875,"CP89TX032","REDLANDS","NSSL CMS"
1876,"RP89ID034","BEAR LAKE-CARIBOU","NSSL CMS"
1877,"CP89NL035","WEPP POST TILLAGE","NSSL CMS"
1878,"CP89NE037","DUNDY COUNTY","NSSL CMS"
1879,"RP89ND038","FSA WILLIAMS COUNTY","NSSL CMS"
1880,"RP89MT039","FSA TOOLE COUNTY","NSSL CMS"
1881,"RP89CO040","WEST ELK-LAS ANIMAS","NSSL CMS"
1882,"RP89MT041","FSA GALLATIN COUNTY","NSSL CMS"
1883,"CP89NL044","WEPP POST-TILLAGE 2","NSSL CMS"
1884,"RP89ID046","FSA LEWIS COUNTY","NSSL CMS"
1885,"CP89LA047","WEST BATON ROUGE","NSSL CMS"
1886,"RP89NE048","KEITH COUNTY","NSSL CMS"
1887,"CP89CA052","COLUSA COUNTY","NSSL CMS"
1888,"CP89OR054","CURRY COUNTY","NSSL CMS"
1889,"RP89MI055","HILLSDALE COUNTY","NSSL CMS"
1890,"RP89WA057","FSA DOUGLAS COUNTY","NSSL CMS"
1891,"CP89MT058","POWELL","NSSL CMS"
1892,"RP89ND060","FSA MCKENZIE COUNTY","NSSL CMS"
1893,"CP89NE061","CHERRY COUNTY","NSSL CMS"
1894,"RP89ND062","FSA SIOUX COUNTY","NSSL CMS"
1895,"RP89TX063","WERM","NSSL CMS"
1896,"RP89CA064","FRESNO COUNTY","NSSL CMS"
1897,"CP89WI065","FSA CLARK COUNTY","NSSL CMS"
1898,"RP89ND066","FSA STEELE COUNTY","NSSL CMS"
1899,"CP89WI067","BARRON COUNTY","NSSL CMS"
1900,"RP89WI068","ASHLAND COUNTY","NSSL CMS"
1901,"RP89ND069","FSA GRIGGS COUNTY","NSSL CMS"
1902,"RP89CS070","MINERALOGY S-207","NSSL CMS"
1903,"RP89NY071","ESSEX COUNTY","NSSL CMS"
1904,"RP89FN072","NORWAY","NSSL CMS"
1905,"CP89SD074","CLARK COUNTY","NSSL CMS"
1906,"CP89NE075","SIOUX COUNTY","NSSL CMS"
1907,"RP89CO077","FSA LINCOLN COUNTY","NSSL CMS"
1908,"RP89WY078","JET PROPULSION LABORATORY","NSSL CMS"
1909,"RP89ND079","FSA BURKE COUNTY","NSSL CMS"
1910,"RP89ND080","FSA BURKE-DIVIDE","NSSL CMS"
1911,"CP89WI081","CHEQUAMEGON NATIONAL FOREST","NSSL CMS"
1912,"RP89ND082","FSA BURKE COUNTY","NSSL CMS"
1913,"CP89MT083","DEER LODGE","NSSL CMS"
1914,"CP89WI084","BURNETT AND WASHBURN COUNTIES","NSSL CMS"
1915,"RP89CO086","SUMMIT COUNTY","NSSL CMS"
1916,"CP89SD088","DAY COUNTY","NSSL CMS"
1917,"CP89MI089","CALHOUN COUNTY","NSSL CMS"
1918,"RP89NJ090","MINERALOGY S-207","NSSL CMS"
1919,"CP89CA091","CHINA LAKE","NSSL CMS"
1920,"CP89MI093","ALCONA COUNTY","NSSL CMS"
1921,"RP89FL094","GLADES COUNTY","NSSL CMS"
1922,"CP89SD096","DEUEL COUNTY","NSSL CMS"
1923,"CP89MT097","HILL COUNTY","NSSL CMS"
1924,"CP89FN100","THAILAND","NSSL CMS"
1925,"RP89FN101","NORWAY 2","NSSL CMS"
1926,"RP89MI102","OTTAWA NATIONAL FOREST","NSSL CMS"
1927,"RP89NM103","HARDING COUNTY","NSSL CMS"
1928,"RP89MT104","DEER LODGE","NSSL CMS"
1929,"CP89IL105","LIVINGSTON COUNTY BULK DENSITY","NSSL CMS"
1930,"RP89VT106","CALEDONIA COUNTY","NSSL CMS"
1931,"RP89MD107","PRINCE GEORGES COUNTY","NSSL CMS"
1932,"RP89MT108","DEER LODGE 2","NSSL CMS"
1933,"RP89IL109","FSA CUMBERLAND COUNTY","NSSL CMS"
1934,"RP89MS110","S-207 NESHOBA COUNTY","NSSL CMS"
1935,"CP89SD112","BROOKINGS COUNTY","NSSL CMS"
1936,"CP89CA113","VERTISOL","NSSL CMS"
1937,"CP89PR115","CARIBBEAN AREA","NSSL CMS"
1938,"CP89NL116","LIBRARY","NSSL CMS"
1939,"RP89NY117","CORNELL","NSSL CMS"
1940,"RP89OK118","FSA LOGAN COUNTY","NSSL CMS"
1941,"RP89MT120","DEER LODGE","NSSL CMS"
1942,"CP89MT121","WOODGULCH","NSSL CMS"
1943,"CP89FN122","GERMANY","NSSL CMS"
1944,"RP89WI123","FLORENCE COUNTY","NSSL CMS"
1945,"RP89ID124","GOODING COUNTY","NSSL CMS"
1946,"RP89NC125","HYDE COUNTY","NSSL CMS"
1947,"RP89FL128","SPODOSOL REFERENCE","NSSL CMS"
1948,"RP89IL129","FSA CLINTON COUNTY","NSSL CMS"
1949,"RP89UT130","SALT LAKE","NSSL CMS"
1950,"CP89CA131","VERTISOL 2","NSSL CMS"
1952,"RP89ND133","FSA GRIGGS-STEELE COUNTIES","NSSL CMS"
1953,"CP89TX134","TEXAS VERTISOL STUDY","NSSL CMS"
1954,"CP89FL136","FLORIDA SPODOSOL","NSSL CMS"
1955,"RP89WI137","CHEQUAMEGON 2","NSSL CMS"
1956,"CP89CW139","MANUAL CHAR","NSSL CMS"
1957,"CP89NC144","HALIFAX COUNTY","NSSL CMS"
1958,"RP89FN145","ANDIC CHEMISTRY","NSSL CMS"
1959,"CP89NV150","CLARK COUNTY","NSSL CMS"
1960,"RP89ND151","FSA DIVIDE COUNTY","NSSL CMS"
1961,"CP89NE152","SHERIDAN COUNTY","NSSL CMS"
1962,"RP89MT156","DEER LODGE","NSSL CMS"
1963,"RP89CA157","KERN COUNTY","NSSL CMS"
1964,"RP89CO160","KIT CARSON COUNTY","NSSL CMS"
1965,"CP89NV162","ELKO COUNTY","NSSL CMS"
1966,"RP89NV164","SNOTEL","NSSL CMS"
1967,"RP89FL165","GULF COUNTY","NSSL CMS"
1968,"CP89OK166","LOGAN COUNTY","NSSL CMS"
1969,"CP89ND168","RANSON COUNTY","NSSL CMS"
1970,"RP89TX169","LUBBOCK","NSSL CMS"
1971,"RP89CO173","FSA LINCOLN COUNTY","NSSL CMS"
1972,"RP89TX174","WIND EROSION","NSSL CMS"
1973,"CP89ND176","MCKENZIE COUNTY","NSSL CMS"
1974,"RP89CO177","TELLER-PARK","NSSL CMS"
1975,"RP89WI182","FSA TAYLOR-BURNETT","NSSL CMS"
1976,"RP89MT184","FSA SWEET GRASS","NSSL CMS"
1977,"RP89CO196","FSA LINCOLN COUNTY","NSSL CMS"
1978,"CP89IN201","LAGRANGE COUNTY","NSSL CMS"
1979,"CP89FN202","SRI LANKA F/FRED","NSSL CMS"
1980,"CP89DE203","KENT-SUSSEX COUNTIES","NSSL CMS"
1981,"CP89LA204","RUSTON","NSSL CMS"
1982,"CP89LA205","EAST FELICIANA PARISH","NSSL CMS"
1983,"CP89MT206","CUSTER COUNTY","NSSL CMS"
1984,"CP89AK207","MATANUSKA-SUSITNA","NSSL CMS"
1985,"RP89CA211","COLUSA COUNTY","NSSL CMS"
1986,"RP89NE212","CONCORD EXPERIMENT STATION","NSSL CMS"
1987,"CP89HI214","WEPP HAWAII","NSSL CMS"
1988,"RP89FL216","UNIVERSITY OF FLORIDA","NSSL CMS"
1989,"RP89ID217","FSA BEAR-CARIBOU","NSSL CMS"
1990,"RP89IL219","FSA MCLEAN","NSSL CMS"
1991,"CP89NE221","SAUNDERS COUNTY","NSSL CMS"
1992,"RP89ID222","FSA BUTTE COUNTY","NSSL CMS"
1993,"CP89OK223","WOODS COUNTY,OKLAHOMA","NSSL CMS"
1994,"RP89CW224","WEQ","NSSL CMS"
1995,"CP89KS225","HASKELL COUNTY","NSSL CMS"
1996,"RP89FL227","GULF COUNTY","NSSL CMS"
1997,"CP89ID233","ST JOE","NSSL CMS"
1998,"CP89IL234","SCHUYLER COUNTY - BULK DENSITY","NSSL CMS"
1999,"CP89NE235","DUNDY COUNTY","NSSL CMS"
2000,"RP89IL237","FSA CLINTON COUNTY","NSSL CMS"
2001,"RP89ND240","FSA MCKENZIE COUNTY","NSSL CMS"
2002,"RP89WY241","FSA NIOBRARA COUNTY","NSSL CMS"
2003,"RP89WY243","BRIDGER 663","NSSL CMS"
2004,"RP89FN244","LABEX DUPLICATES","NSSL CMS"
2005,"RP89CO245","CENTRAL AREA","NSSL CMS"
2006,"CP89LA248","VERNON PARISH","NSSL CMS"
2007,"RP89OR249","DESCHUTES COUNTY","NSSL CMS"
2008,"CP89ID250","SOUTHEAST, IDAHO","NSSL CMS"
2009,"CP89WY251","PLATTE AND EAST LARAMIE COUNTIES","NSSL CMS"
2010,"RP89UT253","DUCHESNE COUNTY","NSSL CMS"
2011,"CP89ID254","FRANKLIN COUNTY","NSSL CMS"
2012,"RP89AR255","PERRY COUNTY","NSSL CMS"
2013,"RP89OR256","HARNEY COUNTY","NSSL CMS"
2014,"CP89NV257","SNOTEL","NSSL CMS"
2015,"CP89TX258","ICOMAQ","NSSL CMS"
2018,"RP90NL001","1990 PROC-I","NSSL CMS"
2019,"RP90NL002","1990 PROC-II","NSSL CMS"
2020,"RP90IL003","CLAY COUNTY","NSSL CMS"
2021,"RP90ID004","FSA WOOD RIVER","NSSL CMS"
2022,"CP90CO006","KIT CARSON COUNTY","NSSL CMS"
2023,"CP90CO009","LINCOLN COUNTY","NSSL CMS"
2024,"RP90IN011","OTT-PERRY-OWEN-COUNTIES","NSSL CMS"
2025,"RP90WI012","FSA TAYLOR COUNTY","NSSL CMS"
2026,"RP90WI013","CHEQUAMEGON NATIONAL FOREST","NSSL CMS"
2027,"RP90MO015","PHELPS COUNTY","NSSL CMS"
2028,"CP90WA016","OLYMPIC NATIONAL FOREST","NSSL CMS"
2029,"CP90KS018","FT RILEY, KANSAS","NSSL CMS"
2030,"RP90AL020","S-207 MARENGO COUNTY","NSSL CMS"
2031,"CP90NE024","NINE-MILE PAWNEE","NSSL CMS"
2032,"CP90FN027","ICELAND","NSSL CMS"
2033,"RP90ND028","FSA BILLINGS","NSSL CMS"
2034,"RP90NV029","MORMON MESA","NSSL CMS"
2035,"RP90NV030","RUBY MOUNTAIN","NSSL CMS"
2036,"RP90MO031","TEXAS COUNTY","NSSL CMS"
2037,"RP90NY032","FULTON-DELAWARE COUNTIES","NSSL CMS"
2038,"RP90CA034","FRESNO COUNTY","NSSL CMS"
2039,"RP90TX035","TOM GREEN COUNTY","NSSL CMS"
2040,"RP90WY036","FSA CAMPBELL COUNTY","NSSL CMS"
2041,"RP90IA037","TREYNOR","NSSL CMS"
2042,"RP90NE038","SAUNDERS COUNTY","NSSL CMS"
2043,"CP90TX039","VERTISOL ST.-LEERAY","NSSL CMS"
2044,"CP90FN040","BULGARIA","NSSL CMS"
2045,"CP90NE041","SHERIDAN COUNTY","NSSL CMS"
2046,"CP90NE042","MLRA 72","NSSL CMS"
2047,"RP90OR043","DESCHUTES","NSSL CMS"
2048,"CP90ND051","RANSOM COUNTY","NSSL CMS"
2049,"CP90AK052","TONGASS NATIONAL FOREST","NSSL CMS"
2050,"RP90ND054","FSA LOGAN COUNTY","NSSL CMS"
2051,"RP90WY055","FSA NIOBRARA COUNTY","NSSL CMS"
2052,"CP90AZ056","NORTH WEST AREA","NSSL CMS"
2053,"RP90NE057","FSA SAUNDERS COUNTY","NSSL CMS"
2054,"CP90CA058","TEHAMA-GLENN COUNTIES","NSSL CMS"
2055,"RP90NC061","POLK COUNTY","NSSL CMS"
2056,"CP90SD063","EAST AREA","NSSL CMS"
2057,"RP90UT064","EAST BOX ELDER","NSSL CMS"
2058,"CP90FN066","PAKISTAN","NSSL CMS"
2059,"CP90NC068","HYDE COUNTY","NSSL CMS"
2060,"RP90PA069","FULTON-FRANKLIN","NSSL CMS"
2061,"CP90IN071","SCOTT COUNTY","NSSL CMS"
2062,"RP90ND073","DIVIDE COUNTY","NSSL CMS"
2063,"RP90OH074","FSA ERIE COUNTY","NSSL CMS"
2064,"RP90NL075","1990 PROC III","NSSL CMS"
2065,"RP90NL076","1990 PROC IV","NSSL CMS"
2066,"CP90OR078","CURRY COUNTY","NSSL CMS"
2067,"RP90MT079","SANDERS COUNTY","NSSL CMS"
2068,"RP90WA081","DOUGLAS COUNTY","NSSL CMS"
2069,"RP90OR083","WARM SPRINGS","NSSL CMS"
2070,"RP90ID084","FSA BEAR-CARIBOO COUNTIES","NSSL CMS"
2071,"RP90IL085","FSA CUMBERLAND COUNTY","NSSL CMS"
2072,"CP90IL086","CUMBERLAND COUNTY BULK DENSITY","NSSL CMS"
2073,"RP90CA087","FSA KERN COUNTY","NSSL CMS"
2074,"RP90UT088","UINTAH COUNTY","NSSL CMS"
2075,"RP90MO089","PHELPS COUNTY","NSSL CMS"
2076,"CP90NC090","JACKSON COUNTY","NSSL CMS"
2077,"RP90NM091","EDDY COUNTY","NSSL CMS"
2078,"CP90IL094","MCLEAN COUNTY BULK DENSITY","NSSL CMS"
2079,"RP90IL096","LIBRARY SAMPLE","NSSL CMS"
2080,"RP90MI097","HILLSDALE COUNTY","NSSL CMS"
2081,"RP90CO098","GRAND MESA","NSSL CMS"
2082,"RP90KS100","BROWN COUNTY","NSSL CMS"
2083,"CP90KY101","EDMONSON COUNTY","NSSL CMS"
2084,"RP90WA102","WENATCHEE NATIONAL FOREST","NSSL CMS"
2085,"CP90MO108","ST CHARLES COUNTY","NSSL CMS"
2086,"RP90WI112","CLARK COUNTY","NSSL CMS"
2087,"RP90CA113","HIGH SIERRA","NSSL CMS"
2088,"CP90FN115","NASA-OMAN","NSSL CMS"
2089,"RP90MT116","MISSOULA COUNTY","NSSL CMS"
2090,"RP90UT118","FSA WEST BEAVER","NSSL CMS"
2091,"RP90IL119","WOODFORD COUNTY","NSSL CMS"
2092,"RP90WA122","FRANKLIN COUNTY","NSSL CMS"
2093,"RP90WA124","ASOTIN COUNTY","NSSL CMS"
2094,"CP90FN125","HUNGARY-PURDUE","NSSL CMS"
2095,"CP90NM128","DONA ANA COUNTY","NSSL CMS"
2096,"CP90FN130","PHILIPPINES","NSSL CMS"
2097,"RP90KS131","GEARY COUNTY","NSSL CMS"
2098,"CP90NE132","CLAY COUNTY","NSSL CMS"
2099,"CP90NE133","CHERRY COUNTY","NSSL CMS"
2100,"RP90UT134","FSA MILLARD COUNTY","NSSL CMS"
2101,"RP90IN135","SCOTT COUNTY","NSSL CMS"
2102,"RP90OR136","WALLOWA COUNTY","NSSL CMS"
2103,"RP90ID137","ADA COUNTY","NSSL CMS"
2104,"RP90IN139","SCOTT COUNTY","NSSL CMS"
2105,"RP90ID140","TARGHEE NATIONAL FOREST","NSSL CMS"
2106,"CP90FN142","ZAIRE 1","NSSL CMS"
2107,"CP90IL143","REND LAKE","NSSL CMS"
2108,"RP90MT144","HILL COUNTY","NSSL CMS"
2109,"RP90WI145","BURNETT COUNTY","NSSL CMS"
2110,"RP90IN147","OWEN COUNTY","NSSL CMS"
2111,"CP90WI148","MLRA 105","NSSL CMS"
2112,"CP90CA149","KERN COUNTY","NSSL CMS"
2113,"CP90NM150","CURRY COUNTY","NSSL CMS"
2114,"CP90NC151","RICHMOND COUNTY","NSSL CMS"
2115,"CP90FN152","F/FRED","NSSL CMS"
2116,"RP90OK153","WOODS COUNTY","NSSL CMS"
2117,"CP90KS154","BROWN COUNTY","NSSL CMS"
2118,"RP90MT155","SWEET GRASS COUNTY","NSSL CMS"
2119,"RP90IN156","PERRY COUNTY","NSSL CMS"
2120,"CP90FN159","ICRASAT PROD AGRON","NSSL CMS"
2121,"CP90FN160","SOUTHERN INDIA","NSSL CMS"
2122,"RP90NE163","FSA SAUNDERS COUNTY","NSSL CMS"
2123,"RP90IL164","FSA CLINTON COUNTY","NSSL CMS"
2124,"RP90WI165","BARRON COUNTY","NSSL CMS"
2125,"RP90NE168","BASIC 1990-1","NSSL CMS"
2126,"RP90NY169","HISTOSOL","NSSL CMS"
2127,"RP90NJ173","CAPE MAY","NSSL CMS"
2128,"RP90LA175","EAST FELICIANA PARISH","NSSL CMS"
2129,"CP90KY176","LINCOLN-GARRARD COUNTIES","NSSL CMS"
2130,"CP90NE177","DUNDY COUNTY","NSSL CMS"
2131,"RP90NE178","SAUNDERS COUNTY","NSSL CMS"
2132,"CP90NE179","SOIL-RANGE","NSSL CMS"
2133,"RP90MT180","PHILLIPS COUNTY","NSSL CMS"
2134,"RP90NL181","PILOT 2","NSSL CMS"
2135,"RP90OK182","LOGAN COUNTY","NSSL CMS"
2136,"CP90MO183","COOPER COUNTY","NSSL CMS"
2137,"CP90NE191","DUNDY COUNTY","NSSL CMS"
2138,"CP90WA193","YAKIMA INDIAN RESERVATION","NSSL CMS"
2139,"CP90NJ194","CAPE MAY","NSSL CMS"
2140,"RP90DE195","SUSSEX COUNTY","NSSL CMS"
2141,"RP90WY196","CAMPBELL COUNTY","NSSL CMS"
2142,"CP90FN198","MOROCCO","NSSL CMS"
2143,"CP90NL199","ANDISOL STUDY","NSSL CMS"
2144,"RP90MI200","MICHIGAN STATE","NSSL CMS"
2145,"CP90FN206","NIGER-ICRISAT","NSSL CMS"
2146,"CP90FN207","NIGERIA","NSSL CMS"
2147,"CP90FN208","MALI-ICRISAT","NSSL CMS"
2148,"CP90NY209","BIG FLATS","NSSL CMS"
2149,"RP90NC210","ROCKINGHAM","NSSL CMS"
2150,"RP90TX211","WIND EROSION","NSSL CMS"
2151,"RP90ID212","TARGHEE","NSSL CMS"
2152,"CP90CO213","CLEAR CREEK","NSSL CMS"
2153,"CP90NE215","SOUTHWEST","NSSL CMS"
2154,"CP90IL216","CLAY-CUMBERLAND","NSSL CMS"
2155,"CP90IL217","CLAY COUNTY","NSSL CMS"
2156,"RP90ND218","FSA WILLIAMS COUNTY","NSSL CMS"
2157,"RP90NC219","RICHMOND COUNTY","NSSL CMS"
2158,"CP90IL220","JEFFERSON COUNTY","NSSL CMS"
2159,"CP90TX221","RANGE-RANDALL COUNTY","NSSL CMS"
2160,"RP90NY222","CORNELL","NSSL CMS"
2161,"CP90AK225","MENDENHALL","NSSL CMS"
2162,"CP90NE226","SIOUX COUNTY","NSSL CMS"
2163,"CP90AL227","ALABAMA RIVER TERRACE","NSSL CMS"
2164,"CP90WI229","WI-MOISTURE STUDY","NSSL CMS"
2165,"CP90MO230","COOPER COUNTY 2","NSSL CMS"
2166,"RP90IN233","LAKE COUNTY","NSSL CMS"
2167,"RP90ID234","OWYHEE","NSSL CMS"
2168,"RP90IN235","OWEN COUNTY","NSSL CMS"
2169,"CP90KS236","RENO COUNTY","NSSL CMS"
2170,"CP90FN237","ZAIRE 2","NSSL CMS"
2171,"CP90OK238","NOBLE COUNTY","NSSL CMS"
2172,"CP90WA240","FRANKLIN COUNTY","NSSL CMS"
2173,"RP90MO242","TEXAS COUNTY","NSSL CMS"
2174,"CP90WY243","CAMPBELL","NSSL CMS"
2175,"CP90CO246","ASPEN REGENERATION","NSSL CMS"
2176,"CP90LA247","BEAUREGARD-VERNON","NSSL CMS"
2177,"CP90WA248","DOUGLAS COUNTY","NSSL CMS"
2178,"CP90UT249","CENTRAL UTAH","NSSL CMS"
2179,"CP90ID251","SOUTHEAST IDAHO STUDY","NSSL CMS"
2180,"CP90MI252","OTTAWA NATIONAL FOREST","NSSL CMS"
2181,"CP90FN253","TOGO-IFDC","NSSL CMS"
2182,"CP90IL254","MOULTRIE AND EDGAR COUNTIES","NSSL CMS"
2183,"CP90MT255","PHILLIPS COUNTY","NSSL CMS"
2184,"CP90FN257","SOMALI","NSSL CMS"
2185,"CP90HI258","TROPOFOLIST","NSSL CMS"
2186,"CP90TX259","RANGE-SOIL","NSSL CMS"
2187,"CP91NM003","SOUTHWEST","NSSL CMS"
2188,"RP91IN006","DELAWARE AND ELKHART COUNTIES","NSSL CMS"
2189,"RP91WA007","KLICKITAT COUNTY FSA","NSSL CMS"
2190,"CP91MT008","LIBERTY","NSSL CMS"
2191,"CP91TX010","JEFFERSON COUNTY","NSSL CMS"
2192,"RP91ID011","BUTTE COUNTY","NSSL CMS"
2193,"CP91CO012","GREELEY COUNTY","NSSL CMS"
2194,"CP91ME013","HOWLAND","NSSL CMS"
2195,"CP91NL015","SPODIC-ANDIC","NSSL CMS"
2196,"CP91OK019","HASKELL COUNTY","NSSL CMS"
2197,"RP91ND022","FSA","NSSL CMS"
2198,"RP91VI023","VIRGIN ISLAND","NSSL CMS"
2199,"RP91CA025","HIGH SIERRA","NSSL CMS"
2200,"CP91DE027","SUSSEX COUNTY","NSSL CMS"
2201,"RP91IN028","SCOTT","NSSL CMS"
2202,"RP91ID029","LEWIS-NEZ PERCE","NSSL CMS"
2203,"RP91ID030","LINCOLN COUNTY","NSSL CMS"
2204,"RP91FN031","COSTA RICA","NSSL CMS"
2205,"RP91ME033","HOWLAND 2","NSSL CMS"
2206,"RP91WY034","BRIDGER","NSSL CMS"
2207,"RP91MI035","MACKINAC COUNTY","NSSL CMS"
2208,"CP91WA036","WERM-WASHINGTON","NSSL CMS"
2209,"CP91VT037","ORLEANS COUNTY","NSSL CMS"
2210,"CP91WI038","BARRON COUNTY","NSSL CMS"
2211,"CP91OK039","OKFUSKEE","NSSL CMS"
2212,"RP91ND040","FSA-STEELE","NSSL CMS"
2213,"CP91IL041","CLINTON AND WASHINGTON COUNTY","NSSL CMS"
2214,"RP91NL043","BASIC SOIL SURVEY 1","NSSL CMS"
2215,"RP91NL044","BASIC SOIL SURVEY 2","NSSL CMS"
2216,"CP91IL045","STARK COUNTY","NSSL CMS"
2217,"CP91NE046","SAUNDERS COUNTY","NSSL CMS"
2218,"CP91NV047","SOIL MANAGEMENT WORKSHOP","NSSL CMS"
2219,"RP91NM048","DESERT PROJECT","NSSL CMS"
2220,"CP91IL049","MCHENRY COUNTY","NSSL CMS"
2221,"RP91MT051","GALLATIN COUNTY","NSSL CMS"
2222,"RP91WY052","CAMPBELL AND JOHNSON COUNTIES","NSSL CMS"
2223,"RP91MT053","CHOUTEAU COUNTY","NSSL CMS"
2224,"RP91ND054","FSA DIVIDE COUNTY","NSSL CMS"
2225,"RP91ND055","FSA BURKE COUNTY","NSSL CMS"
2226,"RP91ND056","FSA WILLIAMS COUNTY","NSSL CMS"
2227,"RP91NM057","JICARILLA","NSSL CMS"
2228,"CP91NC058","MOUNTAIN SOIL STUDY","NSSL CMS"
2229,"RP91NL061","PLINTHITE 1","NSSL CMS"
2230,"CP91IL062","MCLEAN COUNTY","NSSL CMS"
2231,"CP91IL063","WOODFORD COUNTY BULK DENSITY","NSSL CMS"
2232,"RP91ID064","BEAR LAKE","NSSL CMS"
2233,"CP91FL065","PASCO COUNTY","NSSL CMS"
2234,"RP91NH066","COOS COUNTY","NSSL CMS"
2235,"RP91OR067","WARM SPRINGS","NSSL CMS"
2236,"RP91MT068","SWEET GRASS COUNTY BULK DENSITY","NSSL CMS"
2237,"RP91NE072","GARDEN COUNTY","NSSL CMS"
2238,"CP91HI073","HAWAII","NSSL CMS"
2239,"RP91IL075","WASHINGTON COUNTY","NSSL CMS"
2240,"RP91PA076","FULTON-FRANKLIN","NSSL CMS"
2241,"RP91ND079","FSA MCKENZIE COUNTY","NSSL CMS"
